    16.000,       2602,    -97.550,    -55.967,     -7.054,     -3.774,     -1.300,     -0.748,      0.785,          7, FALSE     
    16.000,       2603,     13.959,      4.825,     -1.540,     -7.850,     -1.705,     -1.045,      4.710,          6, FALSE     
    16.000,       2604,     -0.130,     -4.269,     -0.072,     -3.408,          0,          0,      3.140,          8, FALSE     
    16.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    16.500,       2602,   -101.077,    -57.854,     -7.044,     -3.792,     -1.301,     -0.746,      0.785,          7, FALSE     
    16.500,       2603,     13.189,      0.900,     -2.326,     -7.654,     -1.890,     -0.653,      4.710,          6, FALSE     
    16.500,       2604,     -0.166,     -5.973,     -0.048,     -2.408,      0.048,      1.999,      3.140,          8, FALSE     
    17.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    17.000,       2602,   -104.599,    -59.750,     -7.036,     -3.808,     -1.302,     -0.745,      0.785,          7, FALSE     
    17.000,       2603,     12.026,     -2.928,     -3.163,     -7.348,     -1.995,     -0.136,      4.710,          6, FALSE     
    17.000,       2604,     -0.190,     -7.177,     -0.025,     -1.408,      0.047,      1.999,      3.140,          8, FALSE     
    17.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    17.500,       2602,   -108.117,    -61.654,     -7.028,     -3.821,     -1.302,     -0.744,      0.785,          7, FALSE     
    17.500,       2603,     10.445,     -6.602,     -4.021,     -6.916,     -1.943,      0.473,      4.710,          6, FALSE     
    17.500,       2604,     -0.203,     -7.881,     -0.002,     -0.409,      0.046,      1.999,      3.140,          8, FALSE     
    18.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    18.000,       2602,   -111.631,    -63.564,     -7.022,     -3.834,     -1.303,     -0.743,      0.785,          7, FALSE     
    18.000,       2603,      8.434,    -10.060,     -4.851,     -6.362,     -1.691,      1.069,      4.710,          6, FALSE     
    18.000,       2604,     -0.204,     -8.085,      0.021,      0.591,      0.045,      1.999,      3.140,          8, FALSE     
    18.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    18.500,       2602,   -115.142,    -65.481,     -7.016,     -3.844,     -1.303,     -0.742,      0.785,          7, FALSE     
    18.500,       2603,      6.009,    -13.241,     -5.493,     -5.595,     -1.285,      1.533,      4.710,          6, FALSE     
    18.500,       2604,     -0.193,     -7.790,      0.042,      1.559,      0.043,      1.935,      3.140,          8, FALSE     
    19.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    19.000,       2602,   -118.650,    -67.403,     -7.011,     -3.854,     -1.304,     -0.742,      0.785,          7, FALSE     
    19.000,       2603,      3.262,    -16.038,     -5.906,     -4.685,     -0.827,      1.821,      4.710,          6, FALSE     
    19.000,       2604,     -0.172,     -7.010,      0.051,      1.997,      0.018,      0.875,      3.140,          8, FALSE     
    19.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    19.500,       2602,   -122.155,    -69.330,     -7.006,     -3.862,     -1.304,     -0.741,      0.785,          7, FALSE     
    19.500,       2603,      0.309,    -18.381,     -6.106,     -3.705,     -0.399,      1.960,      4.710,          6, FALSE     
    19.500,       2604,     -0.146,     -6.012,      0.053,      2.094,      0.002,      0.194,      3.140,          8, FALSE     
    20.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    20.000,       2602,   -125.658,    -71.262,     -7.002,     -3.870,     -1.305,     -0.740,      0.785,          7, FALSE     
    20.000,       2603,     -2.744,    -20.233,     -6.122,     -2.705,     -0.034,      2.000,      4.710,          6, FALSE     
    20.000,       2604,     -0.120,     -4.965,      0.049,      1.986,     -0.007,     -0.215,      3.140,          8, FALSE     
    20.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    20.500,       2602,   -129.159,    -73.196,     -6.998,     -3.876,     -1.305,     -0.740,      0.785,          7, FALSE     
    20.500,       2603,     -5.805,    -21.586,     -5.988,     -1.714,      0.269,      1.982,      4.710,          6, FALSE     
    20.500,       2604,     -0.096,     -3.972,      0.043,      1.769,     -0.012,     -0.435,      3.140,          8, FALSE     
    21.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    21.000,       2602,   -132.658,    -75.135,     -6.995,     -3.882,     -1.305,     -0.740,      0.785,          7, FALSE     
    21.000,       2603,     -8.799,    -22.443,     -5.728,     -0.748,      0.519,      1.931,      4.710,          6, FALSE     
    21.000,       2604,     -0.074,     -3.088,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    21.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    21.500,       2602,   -136.156,    -77.076,     -6.992,     -3.887,     -1.305,     -0.739,      0.785,          7, FALSE     
    21.500,       2603,    -11.663,    -22.817,     -5.363,      0.183,      0.730,      1.862,      4.710,          6, FALSE     
    21.500,       2604,     -0.052,     -2.203,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    22.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    22.000,       2602,   -139.652,    -79.019,     -6.989,     -3.892,     -1.305,     -0.739,      0.785,          7, FALSE     
    22.000,       2603,    -14.345,    -22.726,     -4.908,      1.073,      0.910,      1.781,      4.710,          6, FALSE     
    22.000,       2604,     -0.031,     -1.319,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    22.500,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    22.500,       2602,   -143.146,    -80.965,     -6.987,     -3.896,     -1.306,     -0.739,      0.785,          7, FALSE     
    22.500,       2603,    -16.799,    -22.189,     -4.374,      1.919,      1.068,      1.691,      4.710,          6, FALSE     
    22.500,       2604,     -0.009,     -0.434,      0.043,      1.769,          0,          0,      3.140,          8, FALSE     
    23.000,       2601,      0.000,      0.000,      0.000,      0.000,          0,          0,      0.000,          1, FALSE     
    23.000,       2602,   -146.640,    -82.913,     -6.985,     -3.900,     -1.306,     -0.738,      0.785,          7, FALSE     
